drug_A,drug_B,DDI
DB00564,DB00799,3
DB00312,DB01192,3
DB01045,DB00612,3
DB00238,DB00295,3
DB00564,DB00755,3
DB00238,DB00296,3
DB00564,DB00751,3
DB00312,DB00091,3
DB00564,DB00758,3
DB01320,DB11921,3
DB01045,DB01218,3
DB09280,DB00910,3
DB09280,DB00911,3
DB00238,DB00845,3
DB00312,DB00426,3
DB01045,DB00863,3
DB01320,DB04946,3
DB01045,DB06697,3
DB00474,DB09227,3
DB00615,DB11574,3
DB00564,DB00620,3
DB00564,DB00991,3
DB00564,DB00625,3
DB01045,DB00949,3
DB00312,DB00540,3
DB01320,DB01183,3
DB00312,DB00543,3
DB00312,DB00544,3
DB00564,DB00575,3
DB00312,DB00546,3
DB01201,DB01166,3
DB01045,DB00749,3
DB01201,DB12332,3
DB01045,DB06738,3
DB00615,DB11915,3
DB00564,DB01069,3
DB01220,DB00250,3
DB00615,DB06155,3
DB01351,DB09289,3
DB00615,DB01216,3
DB00607,DB00884,3
DB00474,DB09167,3
DB00252,DB00799,3
DB00564,DB01248,3
DB00564,DB01012,3
DB00252,DB00296,3
DB00564,DB06708,3
DB00564,DB00379,3
DB01201,DB00367,3
DB00564,DB00371,3
DB00564,DB00377,3
DB00238,DB11613,3
DB01201,DB00361,3
DB00564,DB00178,3
DB01045,DB01037,3
DB00312,DB00946,3
DB00564,DB00177,3
DB00564,DB00608,3
DB00312,DB00943,3
DB00312,DB06237,3
DB09280,DB00248,3
DB01201,DB06789,3
DB01201,DB08798,3
DB01045,DB00661,3
DB01045,DB06739,3
DB00564,DB00289,3
DB00564,DB00281,3
DB00564,DB01159,3
DB00564,DB01100,3
DB00238,DB01253,3
DB01201,DB00091,3
DB00564,DB01156,3
DB00564,DB01621,3
DB00564,DB09477,3
DB00238,DB01409,3
DB00238,DB00514,3
DB00564,DB01396,3
DB00238,DB00518,3
DB00564,DB01393,3
DB00564,DB01392,3
DB09280,DB00451,3
DB01320,DB01124,3
DB00615,DB01110,3
DB01320,DB01126,3
DB00615,DB01115,3
DB00238,DB00898,3
DB00615,DB01118,3
DB00615,DB11828,3
DB01320,DB01129,3
DB01320,DB01128,3
DB00252,DB00983,3
DB01045,DB01103,3
DB00564,DB01261,3
DB00564,DB01558,3
DB00607,DB00091,3
DB00564,DB01124,3
DB01045,DB00499,3
DB00238,DB00976,3
DB00564,DB12332,3
DB01201,DB01248,3
DB01201,DB00784,3
DB00615,DB00647,3
DB00252,DB00708,3
DB00615,DB00641,3
DB00615,DB00643,3
DB01201,DB00783,3
DB00564,DB01020,3
DB01201,DB00788,3
DB01320,DB00546,3
DB01045,DB04574,3
DB00252,DB00185,3
DB00252,DB00184,3
DB00238,DB01708,3
DB00252,DB00180,3
DB01201,DB01410,3
DB00312,DB00603,3
DB09280,DB06708,3
DB00312,DB07615,3
DB00165,DB00474,3
DB00564,DB08860,3
DB00252,DB00749,3
DB09280,DB06700,3
DB01045,DB00277,3
DB09280,DB00481,3
DB00252,DB00169,3
DB00312,DB00471,3
DB01045,DB00278,3
DB00564,DB04876,3
DB01045,DB00784,3
DB01045,DB00783,3
DB00312,DB09555,3
DB00252,DB00390,3
DB01045,DB00788,3
DB09280,DB11828,3
DB00615,DB01062,3
DB09280,DB01087,3
DB00615,DB00240,3
DB00615,DB00243,3
DB01045,DB00309,3
DB00599,DB01054,3
DB01320,DB01708,3
DB00312,DB01264,3
DB01320,DB01256,3
DB01320,DB01253,3
DB01045,DB00307,3
DB01045,DB00656,3
DB00252,DB06403,3
DB00252,DB01166,3
DB01201,DB00554,3
DB01045,DB00877,3
DB00564,DB11737,3
DB09280,DB01551,3
DB00312,DB01128,3
DB00615,DB00426,3
DB01045,DB01196,3
DB00615,DB00420,3
DB01320,DB00471,3
DB00238,DB00864,3
DB00238,DB00865,3
DB00238,DB00862,3
DB01320,DB00477,3
DB00238,DB00471,3
DB00252,DB00361,3
DB09280,DB11915,3
DB01045,DB00620,3
DB00312,DB00983,3
DB00607,DB00661,3
DB00252,DB01012,3
DB09280,DB01431,3
DB00312,DB01138,3
DB00312,DB01551,3
DB01201,DB00420,3
DB00238,DB00921,3
DB01201,DB00426,3
DB00615,DB00339,3
DB01320,DB00278,3
DB00615,DB00332,3
DB00615,DB00337,3
DB00312,DB01232,3
DB00564,DB06739,3
DB00564,DB06155,3
DB01045,DB09026,3
DB01045,DB01192,3
DB01320,DB00589,3
DB00564,DB09288,3
DB00564,DB06605,3
DB00564,DB01274,3
DB00238,DB00281,3
DB01045,DB01200,3
DB00312,DB00717,3
DB00564,DB00768,3
DB00607,DB07615,3
DB01320,DB11915,3
DB09280,DB00925,3
DB09280,DB00924,3
DB00238,DB00734,3
DB09280,DB09555,3
DB01351,DB00344,3
DB00312,DB00396,3
DB00312,DB00390,3
DB00252,DB00278,3
DB00615,DB00599,3
DB00312,DB00404,3
DB00564,DB00617,3
DB01045,DB08868,3
DB00312,DB00153,3
DB00564,DB00613,3
DB00312,DB00402,3
DB00312,DB00433,3
DB00252,DB04846,3
DB00238,DB00731,3
DB01201,DB01392,3
DB00564,DB00969,3
DB01201,DB01179,3
DB00312,DB00379,3
DB00252,DB05381,3
DB00312,DB00377,3
DB01201,DB01173,3
DB01201,DB01175,3
DB01201,DB01177,3
DB09280,DB00637,3
DB09280,DB00636,3
DB01045,DB13179,3
DB00615,DB06144,3
DB00615,DB00751,3
DB00615,DB05351,3
DB00238,DB00481,3
DB00252,DB00911,3
DB01201,DB06268,3
DB00564,DB09080,3
DB01201,DB00312,3
DB00312,DB00688,3
DB00238,DB01216,3
DB00615,DB00208,3
DB00238,DB00468,3
DB01045,DB01029,3
DB01045,DB01159,3
DB01320,DB00617,3
DB01045,DB01020,3
DB00312,DB00977,3
DB00238,DB01393,3
DB09280,DB00708,3
DB00238,DB00268,3
DB00564,DB00688,3
DB09280,DB00700,3
DB01320,DB09296,3
DB09280,DB00705,3
DB01045,DB00757,3
DB00312,DB08918,3
DB00564,DB00818,3
DB01045,DB00751,3
DB00564,DB00546,3
DB00564,DB00541,3
DB00564,DB00540,3
DB00564,DB00543,3
DB00564,DB00542,3
DB01045,DB00753,3
DB01201,DB00227,3
DB00564,DB09396,3
DB01201,DB00224,3
DB01201,DB00222,3
DB01320,DB00758,3
DB00238,DB01384,3
DB00312,DB04572,3
DB00400,DB04574,3
DB00564,DB01380,3
DB01045,DB00454,3
DB01320,DB01132,3
DB01320,DB01218,3
DB00252,DB00620,3
DB00252,DB13179,3
DB01320,DB01138,3
DB00252,DB00991,3
DB00564,DB09555,3
DB00252,DB00997,3
DB01045,DB00987,3
DB00252,DB08439,3
DB01201,DB08931,3
DB00238,DB00252,3
DB00238,DB11828,3
DB00312,DB01076,3
DB09280,DB09396,3
DB00564,DB01138,3
DB09280,DB11921,3
DB01045,DB00469,3
DB00564,DB01037,3
DB00615,DB00656,3
DB00615,DB00655,3
DB01320,DB01396,3
DB01320,DB01393,3
DB01320,DB00717,3
DB01320,DB00863,3
DB01320,DB00712,3
DB00312,DB00568,3
DB01320,DB00869,3
DB00252,DB00755,3
DB01201,DB01393,3
DB00252,DB00751,3
DB01045,DB01236,3
DB00252,DB00753,3
DB01045,DB05039,3
DB00252,DB00758,3
DB00238,DB09396,3
DB09280,DB06712,3
DB01045,DB00203,3
DB00607,DB00270,3
DB01045,DB00201,3
DB01045,DB00207,3
DB01045,DB00204,3
DB00238,DB01223,3
DB01045,DB00208,3
DB00564,DB00907,3
DB01320,DB01409,3
DB00238,DB01261,3
DB00312,DB06654,3
DB00564,DB00906,3
DB00252,DB00339,3
DB00615,DB00768,3
DB00564,DB09166,3
DB00564,DB09167,3
DB00238,DB00705,3
DB01201,DB09555,3
DB01201,DB01544,3
DB00238,DB00701,3
DB00252,DB00289,3
DB00615,DB04930,3
DB00312,DB09090,3
DB00615,DB00252,3
DB00615,DB00250,3
DB00238,DB00708,3
DB01045,DB00665,3
DB00252,DB00571,3
DB00615,DB00783,3
DB01320,DB00665,3
DB00312,DB00564,3
DB00252,DB11613,3
DB01201,DB01232,3
DB01320,DB01240,3
DB00312,DB01708,3
DB00564,DB08798,3
DB01045,DB11575,3
DB01045,DB00518,3
DB01045,DB00845,3
DB00252,DB01396,3
DB01045,DB00514,3
DB00252,DB01393,3
DB00252,DB01392,3
DB01045,DB00842,3
DB00615,DB01192,3
DB01201,DB00540,3
DB01201,DB00546,3
DB01201,DB00544,3
DB01045,DB00688,3
DB01045,DB00683,3
DB00564,DB00863,3
DB01320,DB00448,3
DB00615,DB00433,3
DB00564,DB11915,3
DB09280,DB00153,3
DB00238,DB00814,3
DB00252,DB00883,3
DB00252,DB00373,3
DB00238,DB00818,3
DB00252,DB00377,3
DB00252,DB01029,3
DB00312,DB00814,3
DB00238,DB00980,3
DB00607,DB01054,3
DB00615,DB01173,3
DB00238,DB06708,3
DB00238,DB06148,3
DB00474,DB01244,3
DB09280,DB01409,3
DB01201,DB00433,3
DB00238,DB06145,3
DB00238,DB06144,3
DB00312,DB13179,3
DB00238,DB00987,3
DB01201,DB00949,3
DB01201,DB00946,3
DB01201,DB00947,3
DB01201,DB00943,3
DB00615,DB00327,3
DB01320,DB00285,3
DB01320,DB00281,3
DB00615,DB00321,3
DB00238,DB00925,3
DB00238,DB00924,3
DB01320,DB00289,3
DB09280,DB00842,3
DB01201,DB09262,3
DB09280,DB00845,3
DB00451,DB01223,3
DB01320,DB00531,3
DB01045,DB01215,3
DB00615,DB01466,3
DB00564,DB00757,3
DB01320,DB04871,3
DB00615,DB00924,3
DB00615,DB00925,3
DB01201,DB01357,3
DB00615,DB00921,3
DB01045,DB11737,3
DB00312,DB01392,3
DB00607,DB04841,3
DB01201,DB04846,3
DB01351,DB09238,3
DB01351,DB09231,3
DB00252,DB11817,3
DB01351,DB09232,3
DB01351,DB09235,3
DB01351,DB09236,3
DB00564,DB00696,3
DB00238,DB01132,3
DB00564,DB00691,3
DB01320,DB01431,3
DB01045,DB06237,3
DB00252,DB00617,3
DB00564,DB00690,3
DB01045,DB06789,3
DB00474,DB00884,3
DB00252,DB00540,3
DB01045,DB00983,3
DB00252,DB00613,3
DB00238,DB04946,3
DB00615,DB00296,3
DB00252,DB00612,3
DB00252,DB00531,3
DB00564,DB00602,3
DB00238,DB00404,3
DB00564,DB00604,3
DB00615,DB00248,3
DB00564,DB01551,3
DB01201,DB01142,3
DB00615,DB08918,3
DB00312,DB00367,3
DB00312,DB00361,3
DB09280,DB00628,3
DB00252,DB00969,3
DB01045,DB09555,3
DB01045,DB08827,3
DB09280,DB00620,3
DB01045,DB01216,3
DB00615,DB06777,3
DB00615,DB06145,3
DB01201,DB01263,3
DB00615,DB06772,3
DB00615,DB06770,3
DB00312,DB00708,3
DB01045,DB01384,3
DB00312,DB00705,3
DB00564,DB00772,3
DB00312,DB00700,3
DB00312,DB00701,3
DB01201,DB00309,3
DB00564,DB00396,3
DB00564,DB00390,3
DB01320,DB06739,3
DB00607,DB08992,3
DB01201,DB00307,3
DB00238,DB00495,3
DB00615,DB06016,3
DB00564,DB00153,3
DB01045,DB01012,3
DB00312,DB00969,3
DB00238,DB01380,3
DB09280,DB00717,3
DB01201,DB01097,3
DB01201,DB01095,3
DB00615,DB11575,3
DB00607,DB00996,3
DB00238,DB08828,3
DB00564,DB00554,3
DB00252,DB08906,3
DB00599,DB09289,3
DB00599,DB09288,3
DB00252,DB00402,3
DB01201,DB00234,3
DB00238,DB06700,3
DB01201,DB00231,3
DB09280,DB00433,3
DB00564,DB00628,3
DB01045,DB00472,3
DB09280,DB06654,3
DB00312,DB06710,3
DB01320,DB00912,3
DB01320,DB00911,3
DB01320,DB00910,3
DB01201,DB06697,3
DB01220,DB00980,3
DB00252,DB06736,3
DB00252,DB06738,3
DB00252,DB06739,3
DB01045,DB00474,3
DB01045,DB00475,3
DB01045,DB00477,3
DB01045,DB00471,3
DB09280,DB01393,3
DB09280,DB01392,3
DB00599,DB09232,3
DB00238,DB11817,3
DB01320,DB09396,3
DB01201,DB00911,3
DB01320,DB06738,3
DB01320,DB00700,3
DB01320,DB00701,3
DB01320,DB00872,3
DB01201,DB01431,3
DB00615,DB01261,3
DB01320,DB00708,3
DB01201,DB01435,3
DB01351,DB00924,3
DB00564,DB00997,3
DB01320,DB01097,3
DB00564,DB00570,3
DB01045,DB00214,3
DB00564,DB00571,3
DB00312,DB09166,3
DB00615,DB00370,3
DB00252,DB00320,3
DB00615,DB00701,3
DB00238,DB01621,3
DB00615,DB01087,3
DB00615,DB08931,3
DB01320,DB00678,3
DB01320,DB00679,3
DB00312,DB09396,3
DB01320,DB00675,3
DB01320,DB00672,3
DB00564,DB05381,3
DB01045,DB00675,3
DB01045,DB00679,3
DB01320,DB01274,3
DB00238,DB00541,3
DB00252,DB01384,3
DB00252,DB01380,3
DB01045,DB00502,3
DB00599,DB00924,3
DB00312,DB01087,3
DB01045,DB00696,3
DB01201,DB11613,3
DB01320,DB00458,3
DB00564,DB05039,3
DB09280,DB00169,3
DB00312,DB01142,3
DB00238,DB00546,3
DB00238,DB00499,3
DB01045,DB01274,3
DB00238,DB00802,3
DB00474,DB00924,3
DB00312,DB12161,3
DB00615,DB00683,3
DB00312,DB01621,3
DB09280,DB00361,3
DB00252,DB01037,3
DB00615,DB01263,3
DB01045,DB06155,3
DB00252,DB01020,3
DB09280,DB01410,3
DB01201,DB00448,3
DB00312,DB01156,3
DB00312,DB01159,3
DB01201,DB00440,3
DB00238,DB06155,3
DB01201,DB00444,3
DB01201,DB00688,3
DB00252,DB00327,3
DB01201,DB00932,3
DB01201,DB00936,3
DB01201,DB00683,3
DB01320,DB00295,3
DB01320,DB00296,3
DB00615,DB00356,3
DB00252,DB01142,3
DB00615,DB00359,3
DB00615,DB00358,3
DB00312,DB00751,3
DB00238,DB00932,3
DB00252,DB00637,3
DB00252,DB01587,3
DB00564,DB04572,3
DB00615,DB06789,3
DB00238,DB00604,3
DB09280,DB01708,3
DB00252,DB00768,3
DB00615,DB00911,3
DB00615,DB00910,3
DB00615,DB00912,3
DB00615,DB00916,3
DB09280,DB06016,3
DB01045,DB01179,3
DB00312,DB01216,3
DB01201,DB00599,3
DB01351,DB09227,3
DB01201,DB00845,3
DB00252,DB04898,3
DB01201,DB00842,3
DB01201,DB00593,3
DB00615,DB00976,3
DB09280,DB00949,3
DB00312,DB01466,3
DB00564,DB06403,3
DB01045,DB09262,3
DB01045,DB06742,3
DB09280,DB00947,3
DB00312,DB09297,3
DB00252,DB00263,3
DB00474,DB09238,3
DB01320,DB06268,3
DB00252,DB00264,3
DB00474,DB09235,3
DB00474,DB09232,3
DB01201,DB00281,3
DB00474,DB09231,3
DB01351,DB00321,3
DB00615,DB11581,3
DB00599,DB00458,3
DB00312,DB01103,3
DB00312,DB01236,3
DB00615,DB11614,3
DB00312,DB11921,3
DB00564,DB00943,3
DB00312,DB00175,3
DB00564,DB00947,3
DB00615,DB11613,3
DB00312,DB05381,3
DB00564,DB06710,3
DB00252,DB01466,3
DB00312,DB00318,3
DB00312,DB00359,3
DB00312,DB00358,3
DB00312,DB00604,3
DB01201,DB01156,3
DB00312,DB00602,3
DB00238,DB00390,3
DB01201,DB01159,3
DB00238,DB00396,3
DB00312,DB00608,3
DB01045,DB00356,3
DB09280,DB00898,3
DB00564,DB00499,3
DB00238,DB08868,3
DB00564,DB00492,3
DB00312,DB00281,3
DB00564,DB00497,3
DB01320,DB01551,3
DB01045,DB01227,3
DB00564,DB00701,3
DB00252,DB06710,3
DB00564,DB00705,3
DB00238,DB00582,3
DB01201,DB00337,3
DB01201,DB01558,3
DB00564,DB00822,3
DB01201,DB00332,3
DB01201,DB00339,3
DB01045,DB01006,3
DB00312,DB00912,3
DB00312,DB00911,3
DB00312,DB00910,3
DB01045,DB01002,3
DB00312,DB00916,3
DB00615,DB09297,3
DB00564,DB04898,3
DB01045,DB01190,3
DB00238,DB00240,3
DB01201,DB01087,3
DB09280,DB00768,3
DB00252,DB00812,3
DB00238,DB00248,3
DB00312,DB00593,3
DB00564,DB00373,3
DB00615,DB08906,3
DB00564,DB00835,3
DB00564,DB00836,3
DB00615,DB00278,3
DB00238,DB09026,3
DB01201,DB06770,3
DB01201,DB06739,3
DB01201,DB06738,3
DB01201,DB06736,3
DB00238,DB06712,3
DB01201,DB00751,3
DB00238,DB06710,3
DB01201,DB00201,3
DB01201,DB00869,3
DB01201,DB00203,3
DB00615,DB01418,3
DB01201,DB00204,3
DB01201,DB00207,3
DB00615,DB00987,3
DB01201,DB00208,3
DB00564,DB00234,3
DB00312,DB04871,3
DB00564,DB00231,3
DB00312,DB00637,3
DB00252,DB00602,3
DB00252,DB00976,3
DB00252,DB00604,3
DB01320,DB00904,3
DB00615,DB09166,3
DB01320,DB00906,3
DB01045,DB00289,3
DB00252,DB06700,3
DB00312,DB00514,3
DB01045,DB01466,3
DB01201,DB00759,3
DB00252,DB09396,3
DB01045,DB00440,3
DB09280,DB01380,3
DB00252,DB00546,3
DB00312,DB06700,3
DB01045,DB00444,3
DB09280,DB01384,3
DB01045,DB00446,3
DB01320,DB05381,3
DB01045,DB00448,3
DB01045,DB00199,3
DB01045,DB01131,3
DB00400,DB00255,3
DB00238,DB00656,3
DB00564,DB00175,3
DB00252,DB12332,3
DB00615,DB06207,3
DB00312,DB00947,3
DB01320,DB00845,3
DB00238,DB00349,3
DB00564,DB00612,3
DB00252,DB00772,3
DB00615,DB06209,3
DB00238,DB00321,3
DB00564,DB00567,3
DB00238,DB00250,3
DB01201,DB01409,3
DB00238,DB00472,3
DB01320,DB01087,3
DB00312,DB06016,3
DB00312,DB01544,3
DB00252,DB00153,3
DB01320,DB01466,3
DB01045,DB11613,3
DB01320,DB04572,3
DB01045,DB11614,3
DB00564,DB00980,3
DB01320,DB00608,3
DB00238,DB00370,3
DB00615,DB00231,3
DB01583,DB01223,3
DB01320,DB11574,3
DB00615,DB00234,3
DB00252,DB00554,3
DB01320,DB00604,3
DB00252,DB01551,3
DB01201,DB08918,3
DB01320,DB01261,3
DB01320,DB04898,3
DB00312,DB01431,3
DB00252,DB00469,3
DB01201,DB08910,3
DB00312,DB01435,3
DB09280,DB08881,3
DB00312,DB01095,3
DB01045,DB00531,3
DB09280,DB09026,3
DB00252,DB00943,3
DB00564,DB04930,3
DB00599,DB07615,3
DB00312,DB06292,3
DB00252,DB01227,3
DB00238,DB01435,3
DB00238,DB00270,3
DB00238,DB00571,3
DB01045,DB06777,3
DB00238,DB00835,3
DB01201,DB06145,3
DB00238,DB00836,3
DB00312,DB09183,3
DB01320,DB06708,3
DB00615,DB00696,3
DB00312,DB01380,3
DB00615,DB00690,3
DB01045,DB06016,3
DB01045,DB00227,3
DB09280,DB00377,3
DB01045,DB00997,3
DB01045,DB04946,3
DB01320,DB00339,3
DB01320,DB00337,3
DB00564,DB08893,3
DB01045,DB03756,3
DB00312,DB01166,3
DB00312,DB09235,3
DB01320,DB00332,3
DB01201,DB00458,3
DB00238,DB11575,3
DB00474,DB01418,3
DB01201,DB00451,3
DB00564,DB04920,3
DB01201,DB00454,3
DB01201,DB00455,3
DB00312,DB04574,3
DB00564,DB01192,3
DB01201,DB00921,3
DB01201,DB00690,3
DB00615,DB00636,3
DB01201,DB00924,3
DB01201,DB00925,3
DB00238,DB00909,3
DB00238,DB00908,3
DB00607,DB04920,3
DB00615,DB00343,3
DB00615,DB00346,3
DB00252,DB00448,3
DB00615,DB00349,3
DB00238,DB00904,3
DB00238,DB00907,3
DB00238,DB00906,3
DB00615,DB01392,3
DB00615,DB00906,3
DB00615,DB00907,3
DB00615,DB00904,3
DB01201,DB01351,3
DB01201,DB01320,3
DB00615,DB01393,3
DB00615,DB00909,3
DB00252,DB06708,3
DB00599,DB01074,3
DB00564,DB06654,3
DB01320,DB06292,3
DB01201,DB00584,3
DB01045,DB06148,3
DB01045,DB06144,3
DB01201,DB00588,3
DB01201,DB00589,3
DB01045,DB09297,3
DB01045,DB09296,3
DB00312,DB01418,3
DB00238,DB05381,3
DB00474,DB07615,3
DB01320,DB12267,3
DB00564,DB01256,3
DB00312,DB11915,3
DB00252,DB00869,3
DB00564,DB09026,3
DB00564,DB06268,3
DB00312,DB00346,3
DB00564,DB00006,3
DB00312,DB00617,3
DB00312,DB00343,3
DB00312,DB00612,3
DB00615,DB11817,3
DB01320,DB11817,3
DB00312,DB00349,3
DB00312,DB00589,3
DB01201,DB00541,3
DB00312,DB00625,3
DB01320,DB00455,3
DB00564,DB01198,3
DB01201,DB09123,3
DB09280,DB00883,3
DB00615,DB00688,3
DB00564,DB00481,3
DB00564,DB00482,3
DB00312,DB00294,3
DB00312,DB00295,3
DB00312,DB00296,3
DB00312,DB00768,3
DB00312,DB00883,3
DB01045,DB01253,3
DB00564,DB00712,3
DB00312,DB00339,3
DB00312,DB00907,3
DB00564,DB00717,3
DB01201,DB00320,3
DB01201,DB00321,3
DB01201,DB00327,3
DB00252,DB06595,3
DB01201,DB00328,3
DB01320,DB00514,3
DB00238,DB01012,3
DB00252,DB11828,3
DB00252,DB01708,3
DB00252,DB00731,3
DB00312,DB00904,3
DB01045,DB01076,3
DB01045,DB01074,3
DB00312,DB00908,3
DB00312,DB00909,3
DB00252,DB00988,3
DB00238,DB00231,3
DB00252,DB00808,3
DB00615,DB01114,3
DB00238,DB00234,3
DB00252,DB00802,3
DB01201,DB03756,3
DB00312,DB00586,3
DB01320,DB08827,3
DB01045,DB05351,3
DB01320,DB08828,3
DB00312,DB00588,3
DB01201,DB04574,3
DB00564,DB00829,3
DB00564,DB01190,3
DB00615,DB00745,3
DB00165,DB01320,3
DB01201,DB00214,3
DB01201,DB00215,3
DB01201,DB01261,3
DB00312,DB00736,3
DB00564,DB00224,3
DB00312,DB00835,3
DB01045,DB01105,3
DB00564,DB00227,3
DB00564,DB00220,3
DB00564,DB00222,3
DB01045,DB01100,3
DB00252,DB00947,3
DB00238,DB00346,3
DB01201,DB01183,3
DB00252,DB00748,3
DB00238,DB00343,3
DB01201,DB01184,3
DB00564,DB01283,3
DB01045,DB00180,3
DB01201,DB09183,3
DB01320,DB00222,3
DB01045,DB00184,3
DB01045,DB00185,3
DB01320,DB01184,3
DB00564,DB01065,3
DB00564,DB01067,3
DB00564,DB01060,3
DB00252,DB01132,3
DB00238,DB00643,3
DB09280,DB01173,3
DB00238,DB00641,3
DB01320,DB06237,3
DB00615,DB06742,3
DB00564,DB01263,3
DB01220,DB00946,3
DB01045,DB04572,3
DB09280,DB00567,3
DB00564,DB00845,3
DB00615,DB01248,3
DB09280,DB06742,3
DB00312,DB08827,3
DB09280,DB09101,3
DB01201,DB05381,3
DB00564,DB01076,3
DB00312,DB01558,3
DB00312,DB08828,3
DB01320,DB00588,3
DB00615,DB00593,3
DB09280,DB09297,3
DB00238,DB00736,3
DB01320,DB00584,3
DB00615,DB00757,3
DB00615,DB00204,3
DB00615,DB00207,3
DB00615,DB00201,3
DB00615,DB00203,3
DB01320,DB00612,3
DB01320,DB00613,3
DB01320,DB11560,3
DB01320,DB00615,3
DB00312,DB11614,3
DB00615,DB01621,3
DB01320,DB01216,3
DB01045,DB00458,3
DB00238,DB09297,3
DB01045,DB00455,3
DB01201,DB08907,3
DB00312,DB01427,3
DB00564,DB08931,3
DB00474,DB06712,3
DB00252,DB00234,3
DB00238,DB00477,3
DB09280,DB01595,3
DB00252,DB05039,3
DB01045,DB11574,3
DB00312,DB00865,3
DB00238,DB05039,3
DB00564,DB01029,3
DB09280,DB00185,3
DB00238,DB00829,3
DB00564,DB09289,3
DB01201,DB01621,3
DB09280,DB00180,3
DB00238,DB00822,3
DB00238,DB06016,3
DB01045,DB00988,3
DB00312,DB01393,3
DB01045,DB00239,3
DB00312,DB01396,3
DB01045,DB00980,3
DB01045,DB00231,3
DB01045,DB06772,3
DB01045,DB00234,3
DB09280,DB00346,3
DB00252,DB01050,3
DB00312,DB01179,3
DB01320,DB00328,3
DB00238,DB00608,3
DB01320,DB00327,3
DB01320,DB00320,3
DB01320,DB00321,3
DB00312,DB01175,3
DB00238,DB00475,3
DB00474,DB01074,3
DB00238,DB06292,3
DB01201,DB00469,3
DB01201,DB00468,3
DB00238,DB01190,3
DB01201,DB00916,3
DB00615,DB00379,3
DB01201,DB00910,3
DB01201,DB00661,3
DB01201,DB00912,3
DB00238,DB00602,3
DB00615,DB00377,3
DB00564,DB00458,3
DB00238,DB00916,3
DB00238,DB00912,3
DB00279,DB01223,3
DB00238,DB00910,3
DB00238,DB00911,3
DB01320,DB00359,3
DB00615,DB00575,3
DB00615,DB00571,3
DB00615,DB00570,3
DB00238,DB01215,3
DB01320,DB01380,3
DB00238,DB01227,3
DB00615,DB00972,3
DB00615,DB00977,3
DB01320,DB00426,3
DB00312,DB00932,3
DB01320,DB11581,3
DB01045,DB00390,3
DB00312,DB00541,3
DB00252,DB00678,3
DB01201,DB01103,3
DB01201,DB00862,3
DB01201,DB08893,3
DB00238,DB00717,3
DB01045,DB06268,3
DB00615,DB01380,3
DB00615,DB06697,3
DB01045,DB09166,3
DB00615,DB01200,3
DB00615,DB00808,3
DB00238,DB04930,3
DB00238,DB00568,3
DB00400,DB01196,3
DB00615,DB01166,3
DB00474,DB09090,3
DB00252,DB00745,3
DB00564,DB00925,3
DB00564,DB00924,3
DB00252,DB00744,3
DB00312,DB01256,3
DB01201,DB00482,3
DB01201,DB00481,3
DB00312,DB00620,3
DB00312,DB00337,3
DB00312,DB06712,3
DB00312,DB00628,3
DB00615,DB13179,3
DB00615,DB01184,3
DB01320,DB08906,3
DB00615,DB00620,3
DB01045,DB01248,3
DB00312,DB00757,3
DB00238,DB00180,3
DB01045,DB01240,3
DB00312,DB00759,3
DB00312,DB00758,3
DB00312,DB00248,3
DB00252,DB03756,3
DB00564,DB00455,3
DB00564,DB00454,3
DB00312,DB00243,3
DB00312,DB01215,3
DB00312,DB00240,3
DB01045,DB01060,3
DB01045,DB01062,3
DB01045,DB01065,3
DB09280,DB00745,3
DB01045,DB01069,3
DB00252,DB01129,3
DB00252,DB06654,3
DB01045,DB00270,3
DB00238,DB00227,3
DB09280,DB00987,3
DB00252,DB00835,3
DB01320,DB12332,3
DB00252,DB00836,3
DB01045,DB00755,3
DB00564,DB04871,3
DB00564,DB00584,3
DB00564,DB00589,3
DB00564,DB00588,3
DB00238,DB08931,3
DB01201,DB00268,3
DB01201,DB00263,3
DB00252,DB00688,3
DB00238,DB06772,3
DB01201,DB06712,3
DB00238,DB06777,3
DB00615,DB01431,3
DB01045,DB01114,3
DB01045,DB01115,3
DB00564,DB00212,3
DB01045,DB01110,3
DB00564,DB00214,3
DB01201,DB01196,3
DB01320,DB00925,3
DB01201,DB01192,3
DB01201,DB01190,3
DB00238,DB00356,3
DB01201,DB01198,3
DB00252,DB01124,3
DB00564,DB13179,3
DB01201,DB06155,3
DB01201,DB06403,3
DB01320,DB01190,3
DB01320,DB01198,3
DB00564,DB06789,3
DB00564,DB01544,3
DB00252,DB00482,3
DB00238,DB01179,3
DB00252,DB00712,3
DB00238,DB01173,3
DB00252,DB00717,3
DB01320,DB01065,3
DB01320,DB01060,3
DB01201,DB04572,3
DB00564,DB01184,3
DB01320,DB01069,3
DB01045,DB00734,3
DB00615,DB00169,3
DB00238,DB11915,3
DB00238,DB01037,3
DB00238,DB00748,3
DB00615,DB00586,3
DB00615,DB00584,3
DB00312,DB01110,3
DB00615,DB00588,3
DB00615,DB00589,3
DB00599,DB09090,3
DB00238,DB00745,3
DB00238,DB00744,3
DB00615,DB00744,3
DB01320,DB00620,3
DB00564,DB05351,3
DB00615,DB00215,3
DB00238,DB00584,3
DB01320,DB01200,3
DB01201,DB00731,3
DB00312,DB01410,3
DB01320,DB09183,3
DB01045,DB00420,3
DB01045,DB00426,3
DB00615,DB01183,3
DB00312,DB08907,3
